Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Regent Park,43.65512000000007,-79.36263999999994,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Regent Park,43.65512000000007,-79.36263999999994,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
Regent Park,43.65512000000007,-79.36263999999994,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
Regent Park,43.65512000000007,-79.36263999999994,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Regent Park,43.65512000000007,-79.36263999999994,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
Regent Park,43.65512000000007,-79.36263999999994,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Souvlaki Express,43.65558391537734,-79.36443816909016,Greek Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Regent Park,43.65512000000007,-79.36263999999994,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Regent Park,43.65512000000007,-79.36263999999994,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
Regent Park,43.65512000000007,-79.36263999999994,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
Regent Park,43.65512000000007,-79.36263999999994,Regent Park Aquatic Centre,43.6606003130796,-79.36139162915349,Pool
Regent Park,43.65512000000007,-79.36263999999994,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
Regent Park,43.65512000000007,-79.36263999999994,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Cooper Koo Family YMCA,43.65324910177244,-79.35800826343677,Distribution Center
Regent Park,43.65512000000007,-79.36263999999994,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Starbucks,43.651613,-79.364917,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
Regent Park,43.65512000000007,-79.36263999999994,Subway,43.65570120830647,-79.36464396270765,Sandwich Place
Regent Park,43.65512000000007,-79.36263999999994,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
Regent Park,43.65512000000007,-79.36263999999994,Balzac's Coffee,43.649797141476185,-79.35914199644303,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
Regent Park,43.65512000000007,-79.36263999999994,Berkeley Street Theatre,43.65051724574011,-79.36417258802608,Theater
Regent Park,43.65512000000007,-79.36263999999994,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
Regent Park,43.65512000000007,-79.36263999999994,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
Regent Park,43.65512000000007,-79.36263999999994,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Merchants of Green Coffee,43.659916,-79.353963,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Corktown Common,43.655617799749734,-79.3562113397429,Park
Regent Park,43.65512000000007,-79.36263999999994,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
Regent Park,43.65512000000007,-79.36263999999994,Ardo,43.6512011278776,-79.36835027595798,Italian Restaurant
Regent Park,43.65512000000007,-79.36263999999994,St Lawrence Community Centre Pool,43.64955698056156,-79.36506251486433,Gym Pool
Regent Park,43.65512000000007,-79.36263999999994,On The Rocks,43.65040844699981,-79.3683544809487,Karaoke Bar
Regent Park,43.65512000000007,-79.36263999999994,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Miyaki Sushi,43.64949720603474,-79.36617767045686,Sushi Restaurant
Regent Park,43.65512000000007,-79.36263999999994,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
Regent Park,43.65512000000007,-79.36263999999994,The George Street Diner,43.65297,-79.371467,Diner
Regent Park,43.65512000000007,-79.36263999999994,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
Regent Park,43.65512000000007,-79.36263999999994,Izumi,43.6499697935016,-79.36015326451906,Asian Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
Regent Park,43.65512000000007,-79.36263999999994,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
Regent Park,43.65512000000007,-79.36263999999994,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
Regent Park,43.65512000000007,-79.36263999999994,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Regent Park,43.65512000000007,-79.36263999999994,Starbucks,43.651178,-79.367955,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,The Aviary,43.65363394725125,-79.35466212072043,Pub
Regent Park,43.65512000000007,-79.36263999999994,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
Regent Park,43.65512000000007,-79.36263999999994,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Regent Park,43.65512000000007,-79.36263999999994,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
Regent Park,43.65512000000007,-79.36263999999994,Sukhothai,43.653700903664294,-79.3544465359079,Thai Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
Regent Park,43.65512000000007,-79.36263999999994,The Beer Store,43.657773,-79.3574632,Beer Store
Regent Park,43.65512000000007,-79.36263999999994,The Cannonball,43.65829890360228,-79.35239704706817,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Daniels Spectrum,43.66013679276432,-79.36180783336452,Performing Arts Venue
Regent Park,43.65512000000007,-79.36263999999994,The Beer Store,43.6613878,-79.370403,Beer Store
Regent Park,43.65512000000007,-79.36263999999994,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
Regent Park,43.65512000000007,-79.36263999999994,Shoppers Drug Mart,43.660204,-79.361332,Pharmacy
Regent Park,43.65512000000007,-79.36263999999994,Dollarama,43.651227,-79.36517,Discount Store
Regent Park,43.65512000000007,-79.36263999999994,The Local Gest,43.66282978618641,-79.36750754636685,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Wendy’s,43.660403362711776,-79.36062902212149,Fast Food Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Buster's Sea Cove Truck,43.65364665307943,-79.35787780917855,Food Truck
Regent Park,43.65512000000007,-79.36263999999994,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Toronto Humane Society,43.65769802359708,-79.3565828808708,Animal Shelter
Regent Park,43.65512000000007,-79.36263999999994,Subway,43.65374531319821,-79.3690187270247,Sandwich Place
Regent Park,43.65512000000007,-79.36263999999994,David Crombie Park,43.648575281949576,-79.36776638031006,Playground
Regent Park,43.65512000000007,-79.36263999999994,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
Regent Park,43.65512000000007,-79.36263999999994,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,Bolet's Burrito,43.64994971668551,-79.36757817556989,Burrito Place
Regent Park,43.65512000000007,-79.36263999999994,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Tim Hortons,43.659935,-79.3613063,Restaurant
Regent Park,43.65512000000007,-79.36263999999994,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
Regent Park,43.65512000000007,-79.36263999999994,Mercedes-Benz Downtown,43.66143119502613,-79.35658517368444,Auto Dealership
Regent Park,43.65512000000007,-79.36263999999994,King's Place647-352-0786,43.658278219451866,-79.37092509166455,Pakistani Restaurant
Regent Park,43.65512000000007,-79.36263999999994,Tim Hortons,43.6599728,-79.3659513,Coffee Shop
Regent Park,43.65512000000007,-79.36263999999994,FreshCo,43.65955158801718,-79.36585713164392,Grocery Store
Regent Park,43.65512000000007,-79.36263999999994,Sam's Food Stores,43.65805476980864,-79.37050684524527,Food & Drink Shop
Regent Park,43.65512000000007,-79.36263999999994,TTC Stop #02131,43.658443,-79.370889,Bus Stop
Regent Park,43.65512000000007,-79.36263999999994,Dundas St E & River St,43.66107865882948,-79.35772381325762,Intersection
Regent Park,43.65512000000007,-79.36263999999994,Papa John's Pizza,43.65797992914537,-79.37249553926944,Pizza Place
Regent Park,43.65512000000007,-79.36263999999994,Seaton Supermarket,43.66069364644758,-79.3705693869656,Convenience Store
Regent Park,43.65512000000007,-79.36263999999994,Pioneer Queen,43.646511697520175,-79.36021521589029,Boat or Ferry
Regent Park,43.65512000000007,-79.36263999999994,Lakeshore Bike Path,43.64848367119143,-79.354665841351,Trail
Queen's Park,43.66253000000006,-79.39187999999996,Queen's Park,43.66394609897775,-79.39217952520835,Park
Queen's Park,43.66253000000006,-79.39187999999996,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
Queen's Park,43.66253000000006,-79.39187999999996,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
Queen's Park,43.66253000000006,-79.39187999999996,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
Queen's Park,43.66253000000006,-79.39187999999996,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Queen's Park,43.66253000000006,-79.39187999999996,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
Queen's Park,43.66253000000006,-79.39187999999996,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
Queen's Park,43.66253000000006,-79.39187999999996,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
Queen's Park,43.66253000000006,-79.39187999999996,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
Queen's Park,43.66253000000006,-79.39187999999996,Hero Certified Burgers,43.66506305816304,-79.38729454806868,Burger Joint
Queen's Park,43.66253000000006,-79.39187999999996,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
Queen's Park,43.66253000000006,-79.39187999999996,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,College Park Area,43.659453,-79.383785,Park
Queen's Park,43.66253000000006,-79.39187999999996,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
Queen's Park,43.66253000000006,-79.39187999999996,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
Queen's Park,43.66253000000006,-79.39187999999996,LCBO,43.669326329441404,-79.38791683806627,Liquor Store
Queen's Park,43.66253000000006,-79.39187999999996,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Eataly,43.66975356278464,-79.3887197971344,Gourmet Shop
Queen's Park,43.66253000000006,-79.39187999999996,Hermes,43.669132231060935,-79.39268274923184,Clothing Store
Queen's Park,43.66253000000006,-79.39187999999996,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Burberry,43.66914488355015,-79.39314134722139,Boutique
Queen's Park,43.66253000000006,-79.39187999999996,Innis Cafe,43.665401003815745,-79.39971478706231,Café
Queen's Park,43.66253000000006,-79.39187999999996,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Queen's Park,43.66253000000006,-79.39187999999996,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Catalyst Health,43.670752642604796,-79.39220440276274,Gym / Fitness Center
Queen's Park,43.66253000000006,-79.39187999999996,Rasa,43.662756751275445,-79.40398803188654,Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Pure + Simple,43.670379564981474,-79.39163982697664,Spa
Queen's Park,43.66253000000006,-79.39187999999996,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
Queen's Park,43.66253000000006,-79.39187999999996,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
Queen's Park,43.66253000000006,-79.39187999999996,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,COS,43.66951629225504,-79.39038980772062,Clothing Store
Queen's Park,43.66253000000006,-79.39187999999996,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
Queen's Park,43.66253000000006,-79.39187999999996,Cafe Mania,43.66664838016579,-79.38540023139872,Dessert Shop
Queen's Park,43.66253000000006,-79.39187999999996,RBC Royal Bank,43.65933603842843,-79.38977326176165,Bank
Queen's Park,43.66253000000006,-79.39187999999996,Pi Co.,43.670107,-79.389852,Pizza Place
Queen's Park,43.66253000000006,-79.39187999999996,Dynamic Conditioning Centre,43.667231042006065,-79.3850577951556,Gym
Queen's Park,43.66253000000006,-79.39187999999996,Bay Bloor Radio,43.66848745205637,-79.38895504094073,Electronics Store
Queen's Park,43.66253000000006,-79.39187999999996,Gallery Sushi,43.6544805461278,-79.39063459151606,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Curry's Artists' Materials - Dundas St. West (Toronto),43.654373220047354,-79.39100695118707,Arts & Crafts Store
Queen's Park,43.66253000000006,-79.39187999999996,Gucci,43.66921870072212,-79.39278979877662,Women's Store
Queen's Park,43.66253000000006,-79.39187999999996,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
Queen's Park,43.66253000000006,-79.39187999999996,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
Queen's Park,43.66253000000006,-79.39187999999996,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Queen's Park,43.66253000000006,-79.39187999999996,Bloor-Yorkville,43.670214354942,-79.39104696860365,Shopping Mall
Queen's Park,43.66253000000006,-79.39187999999996,Indigo,43.66906505288213,-79.38905744719285,Bookstore
Queen's Park,43.66253000000006,-79.39187999999996,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
Queen's Park,43.66253000000006,-79.39187999999996,Fit Factory Fitness,43.66592767720597,-79.38459034250359,Gym / Fitness Center
Queen's Park,43.66253000000006,-79.39187999999996,Yoco,43.67004063827107,-79.3921405904893,Dessert Shop
Queen's Park,43.66253000000006,-79.39187999999996,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
Queen's Park,43.66253000000006,-79.39187999999996,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
Queen's Park,43.66253000000006,-79.39187999999996,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
Queen's Park,43.66253000000006,-79.39187999999996,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Subway,43.65897011920262,-79.3908742539673,Sandwich Place
Queen's Park,43.66253000000006,-79.39187999999996,freshii,43.66128623053018,-79.38396405932683,Salad Place
Queen's Park,43.66253000000006,-79.39187999999996,Bar Burrito,43.66432792425607,-79.38438568928414,Burrito Place
Queen's Park,43.66253000000006,-79.39187999999996,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
Queen's Park,43.66253000000006,-79.39187999999996,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,SEPHORA,43.668819,-79.392916,Cosmetics Shop
Queen's Park,43.66253000000006,-79.39187999999996,Jacques Bistro du Parc,43.670025314883446,-79.3920467921392,French Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
Queen's Park,43.66253000000006,-79.39187999999996,The Hazelton Hotel,43.670764448686846,-79.39325718465794,Hotel
Queen's Park,43.66253000000006,-79.39187999999996,Village of Yorkville Park,43.67018638224102,-79.39118020721938,Park
Queen's Park,43.66253000000006,-79.39187999999996,B Espresso Bar,43.668143372259195,-79.39608691203554,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
Queen's Park,43.66253000000006,-79.39187999999996,Thai Country Kitchen,43.65615859831661,-79.39942261134613,Thai Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
Queen's Park,43.66253000000006,-79.39187999999996,Xam Yu,43.655108332302866,-79.39888232423317,Chinese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Kathy's Sushi and Bento,43.65503087178274,-79.38672401443158,Sushi Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
Queen's Park,43.66253000000006,-79.39187999999996,Caffè Bacio,43.67029067811209,-79.39057775878906,Café
Queen's Park,43.66253000000006,-79.39187999999996,Indigo,43.65773818776676,-79.38966149215145,Bookstore
Queen's Park,43.66253000000006,-79.39187999999996,Chabrol,43.67108129272544,-79.39179567701271,French Restaurant
Queen's Park,43.66253000000006,-79.39187999999996,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
Queen's Park,43.66253000000006,-79.39187999999996,Fresca Pizza & Pasta,43.65767178765488,-79.40192098444325,Pizza Place
Queen's Park,43.66253000000006,-79.39187999999996,Tutti Pizzeria,43.67012113641418,-79.39125761710254,Pizza Place
Queen's Park,43.66253000000006,-79.39187999999996,Kit and Ace,43.66966971527848,-79.3916089922172,Boutique
Queen's Park,43.66253000000006,-79.39187999999996,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
Queen's Park,43.66253000000006,-79.39187999999996,Harry Rosen Menswear,43.669661332975835,-79.39058464558242,Men's Store
Queen's Park,43.66253000000006,-79.39187999999996,Rolo,43.67067630650127,-79.39113289510357,Gift Shop
Garden District,43.65739000000008,-79.37803999999994,Page One Cafe,43.65777161112601,-79.3760725691681,Café
Garden District,43.65739000000008,-79.37803999999994,Blaze Pizza,43.656518,-79.380015,Pizza Place
Garden District,43.65739000000008,-79.37803999999994,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
Garden District,43.65739000000008,-79.37803999999994,Oakham Café,43.658077944767534,-79.37831497990125,Café
Garden District,43.65739000000008,-79.37803999999994,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Garden District,43.65739000000008,-79.37803999999994,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
Garden District,43.65739000000008,-79.37803999999994,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Garden District,43.65739000000008,-79.37803999999994,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Garden District,43.65739000000008,-79.37803999999994,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999994,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Garden District,43.65739000000008,-79.37803999999994,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Garden District,43.65739000000008,-79.37803999999994,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
Garden District,43.65739000000008,-79.37803999999994,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
Garden District,43.65739000000008,-79.37803999999994,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Garden District,43.65739000000008,-79.37803999999994,Milo's Pita,43.65626969248787,-79.38097430189029,Falafel Restaurant
Garden District,43.65739000000008,-79.37803999999994,LUSH,43.653557,-79.3804,Cosmetics Shop
Garden District,43.65739000000008,-79.37803999999994,Ali Baba's - Yonge north of Dundas,43.6578670583589,-79.3811759912352,Middle Eastern Restaurant
Garden District,43.65739000000008,-79.37803999999994,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999994,College Park Area,43.659453,-79.383785,Park
Garden District,43.65739000000008,-79.37803999999994,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
Garden District,43.65739000000008,-79.37803999999994,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
Garden District,43.65739000000008,-79.37803999999994,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Garden District,43.65739000000008,-79.37803999999994,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Garden District,43.65739000000008,-79.37803999999994,Danish Pastry House,43.654574,-79.38074,Bakery
Garden District,43.65739000000008,-79.37803999999994,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
Garden District,43.65739000000008,-79.37803999999994,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
Garden District,43.65739000000008,-79.37803999999994,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
Garden District,43.65739000000008,-79.37803999999994,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999994,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Garden District,43.65739000000008,-79.37803999999994,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
Garden District,43.65739000000008,-79.37803999999994,Golden Diner,43.66234167901005,-79.37743376144903,Diner
Garden District,43.65739000000008,-79.37803999999994,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
Garden District,43.65739000000008,-79.37803999999994,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Garden District,43.65739000000008,-79.37803999999994,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
Garden District,43.65739000000008,-79.37803999999994,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
Garden District,43.65739000000008,-79.37803999999994,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
Garden District,43.65739000000008,-79.37803999999994,Dineen Coffee,43.650497,-79.378765,Café
Garden District,43.65739000000008,-79.37803999999994,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Garden District,43.65739000000008,-79.37803999999994,Portico,43.651855687900124,-79.37805540906518,Restaurant
Garden District,43.65739000000008,-79.37803999999994,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Garden District,43.65739000000008,-79.37803999999994,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Garden District,43.65739000000008,-79.37803999999994,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
Garden District,43.65739000000008,-79.37803999999994,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Garden District,43.65739000000008,-79.37803999999994,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
Garden District,43.65739000000008,-79.37803999999994,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
Garden District,43.65739000000008,-79.37803999999994,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
Garden District,43.65739000000008,-79.37803999999994,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Garden District,43.65739000000008,-79.37803999999994,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
Garden District,43.65739000000008,-79.37803999999994,Mirto,43.650702,-79.376307,Italian Restaurant
Garden District,43.65739000000008,-79.37803999999994,The George Street Diner,43.65297,-79.371467,Diner
Garden District,43.65739000000008,-79.37803999999994,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Garden District,43.65739000000008,-79.37803999999994,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Garden District,43.65739000000008,-79.37803999999994,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
Garden District,43.65739000000008,-79.37803999999994,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Garden District,43.65739000000008,-79.37803999999994,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
